kn	ಒಂದು ಕಾಫಿ ಕುಡಿಯುವುದಕ್ಕೆ ಹೊರಗೆ ಹೋಗುತ್ತೇನೆ ನಿನ್ನೆ ಬಂದ ಹುಡುಗ ನನ್ನ ತಮ್ಮ ಆಗಿದ್ದ ಶುಭೋದಯ. ಇದು ಪುಸ್ತಕ. ಗಂಟೆ ಎಷ್ಟು? ನಾನು ಆ ಹುಡುಗಿ ನೋಡಿದೆ. ಅವಳು ನಾಚಿಕೆಪಡುತ್ತಾಳೆ ಅಂತ ಕಾಣಿಸುತ್ತೆ ಆದರೆ ನಿಜವಾಗಲು ಅವಳಿಗೆ ಜಾಸ್ತಿ ಸಂಕಲ್ಪ ಶಕ್ತಿ ಇದೆ. ನಿಮ್ಮ ನಿರ್ಗಮನದ ಬಗ್ಗೆ ಮೊದಲೇ ನನಗೆ ತಿಳಿಸಿರಿ. ಅವಳ ಧ್ವನಿ ಉತ್ತಮವಾಗಿದೆ. ನಿಮ್ಮ ಪುಸ್ತಕವನ್ನು ಒಂಬತ್ತನೆಯ ಪುಟಕ್ಕೆ ತೆರೆಯಿರಿ. ನೀನು ಅವನನ್ನು ಪ್ರೀತಿಸುತ್ತಿದ್ದೀಯ. ನಿನ್ನ ಭಾಷೆ ಕಲಿಯುವುದೇ ನನ್ನ ಗುರಿ. ನಿಮಗೆ ಒಂದೇ ಬಾರಿ ಎರಡು ಜಾಗದಲ್ಲಿ ಇರುವುದಕ್ಕೆ ಆಗಲ್ಲ. ಅಪಾಯ ಇರುವುದಕ್ಕೆ ಬಹಳ ಸಾಧ್ಯತೆ ಇದೆ. ಯಾವಾಗ ನಿನಗೆ ದುಡ್ಡು ಬೇಕಾದರೆ ಮಾತ್ರ ನೀನು ನನ್ನ ಜೊತೆ ಮಾತನಾಡುತ್ತೇಯ. ಯಾವಾಗಲಾದರು ನೀವು ನನ್ನ ಕಾರನ್ನು ಬೇಕೆಂದರೆ, ಬರಿ ಕೇಳಿ. ಚಲನ ಚಿತ್ರ ತಾರೆಯಿಂದ ಅವರು ರಾಜನೀತಿಜ್ಞರಾಗಿದರು. ಎಲ್ಲಿ ಡಾಲರ್ಗಳನ್ನು ಪೌಂಡ್ಸ್ಗೆ ಬದಲಾಯಿಸಬಹುದು? ನಾನು ಟೊಮನ್ನು ಬಿಗಿಯಾಗಿ ತಬ್ಬಿಕೊಂಡೆ. ಟೊಮನ್ನು ಅದನ್ನು ಮಾಡಕ್ಕೆ ಬಿಡಬೇಡಿ. ನಾವು ಮುಂಚೆ ಎಂದಿಗೂ ಭೇಟಿಯಾಗಿಲ್ಲವೆಂದು ಖಚಿತವಾಗಿ ಹೇಳುತ್ತೀರಾ? ನಾವು ಸತ್ಯವನ್ನು ಎಲ್ಲಿ ಕಂಡುಹಿಡಿಯಬಹುದು? ಬ್ರಸಿಲು ಅರ್ಜೆಂಟೀನದ ಮೇಲೆ ಯುದ್ಧವನ್ನು ಪ್ರಕಟಿಸಿದರು. ಜಾಸ್ತಿ ಹೊತ್ತು ಅವನಿಗೆ ಅವನ ಕೋಪ ತಡೆಯುವುದಕ್ಕೆ ಆಗಲಿಲ್ಲ. ಇದು ಭಯಾನಕವಾದ ದುರಂತ.
ko	뭔가 해보자! 자야 합니다. 뭐해? 그것은 무엇입니까? 오늘은 6월 18일, Muiriel의 생일입니다! 생일 축하해 Muiriel! Muiriel은 지금 20살입니다. 비밀번호는 "Muiriel" 입니다. 곧 돌아올께요. 모르겠어요. 이건 절대 끝나지 않을거야. 뭐라고 말해야 할지 정말 모르겠어... 나는 산에 있었어. 이 사진 최근 거에요? 시간 있는지 잘 모르겠어요. 이 세상의 교육이 나를 실망시켜요. 저는 하루에 100유로를 법니다. 왜냐하면 당신은 혼자가 되고 싶지 않기 때문이에요. 보고 싶어. 당신 좀 자야겠어요. 나는 갈 거에요. 유감스럽게도 사실이네요. 정말이에요? 일어났을 때 슬펐어. 혼자인 사람은 다른 사람들을 두려워하기 때문에 혼자다.
ky	Фотоаппаратымды тийбе. Иш журуп атат Мен студент экенмин. Ал студент эмес. Атыңыз ким? Мен доктор эмесмин. Мен менен концертге келесинби? Эч качан биологияны жакшы көргөн эмесмин. Менин эки мышыгым бар. Биздин кызыбыз жок. Сен сүйлөйсүң. Бир падышанын алты уулы бар экен. Алар душманга чабуул жасады. Мелдештин катышуучуларына ысык салам! Аялыңызга салам айтып коюңуз. Биз жаанда калдык. Алыстан караганда ал адамдын жүзүнө окшош болчу. Ал аябай көп сүйлөйт. Салам алейкум! Мен ажатканага баруум керек. Мектепке баргым келбейт. Деңизде аралдар бар. Бурдж Халифа азыр дүйнөдө эң бийик небоскрёб. Бурдж Халифа азыр дүйнөдө эң бийик имарат. Ыракмат!
la	Verba volant, scripta manent. Habemus papam. Acta, non verba. Ars gratia artis. De gustibus non est disputandum. Tempus fugit. Bonum est fugienda aspicere in alieno malo. Qui tacet, consentire videtur. Nihil novi sub sole. Ad rem. Barba non facit philosophum. Suum cuique. Epistula non erubescit. O dulce nomen libertatis! Alea iacta est. Laudamus veteres, sed nostris utimur annis. Finis coronat opus. Non vitae, sed scholae discimus. Non scholae, sed vitae discimus. Omnes homines aequales sunt. Scio me nihil scire. In dubio pro reo. Quod licet Iovi, non licet bovi. Si vis amari, ama! Veni, vidi, vici.
lb	Gréng Idien ouni Fuerw schloofen rosend. Firwat sangs du net? Ech wunnen zu Lëtzebuerg. Wéi geet et dir? Jo. Neen. Gudde Moien. Gudde Mëtteg. Gudden Owend. Si ass meng Fra. Ech brauch Hëllef! D'Kaz schléift op dem Dësch. Ech hunn zwou Kazen. Ech wëssen net, wie meng Mamm ass. Et iwwerrascht mech. Säin Geld ass an d'Bank. Ech sinn Dokter. Dir gesitt midd aus. Du gesäis midd aus. Ech gleewen et nach ëmmer net. Du bass keng Fra. D'Päerd ass net wäiss. Dëst Päerd ass wäiss. D'Vullen si rout. Ech ginn zu Fouss no Bilthoven.
lg	Teri atukiridde. Tukyabanga ebintu byaffe bingi. Saagala kugenda ku ssomero. Erinnya lyo ggw'ani? Siri musawo. Siri muyimbi. Nsobola okikola! Gyebale ko! Gyebale ko Ssebo! Weebale! Tukusanyukidde. Sitegeera. Tunaalabagana! Ndi mujjanjabi. Okola mulimu ki? Ndi mu kuwummula. Nkolera mu ddwaaliro. Njagala omulimu gwange. Okola buli lunaku? Bansasula enkya. Ofuna mmeka? Jangu wano. Genda mpola mpola. Genda eri. Nnyamba.
ln	Na lingui na liya soupou ya moto. Na lingui na lobéla yo likambo moko boyé. Na yébi té touna tom. Na lingaka koloba Lingala, mpo na yeba yango malamu. Bato nyonso na mbotama bazali nzomi pe bakokani na limemya pe makoki. Bazali na mayele pe base, geli kofanda na bondeko okati na bango. Ndako na yó wapi? Mbwá na yó wapi? Nkómbó na yó náni? Nkómbó ná yě náni? Mbóte, nkómbó na ngáí Pekka. Nkómbó na yó náni? Limbisa ngáí. Nkómbó na yó náni? Naloba kihispania moké. Nalobi kihispania té. Nazali na motuka you. Nazali na mbóngo you. Nalingí ótíndela ngáí búuku na yɔ́ ya Lingála. Okɛndɛ wápi lɛlɔ́ na mpókwa? Baákobénga yɔ́ na tɛlɛfɔ́n. Nkómbó na yɔ́ náni? Sɔ́kɔ́ oyákí lɛlɔ́, mbɛlɛ napésákí yɔ́ nkámá mɔ́kɔ́. Tozalí kokɛndɛ na ndáko. Mwána na ngáí ya mobáli akeí lɛlɔ́. Fungólá lininísa. Mwásí azalí libosó ya libángá monɛ́nɛ. Básí bazalí libosó ya mabángá mínɛ́nɛ.
lo	ສະບາຍດີ! ເຈົ້າຊື່ຫຍັງ? ດີໃຈທີ່ຮູ້ກັບເຈົ້າ. ບໍ່ເຂົ້າໃຈ. ຂອບໃຈ! ສະບາຍດີຕອນເຊົ້າ! ມະນຸດທຸກຄົນເກີດມາມີກຽດສັກສີ, ສິດທິ, ເສຣີພາບແລະຄວາມສເມີພາບເທົ່າທຽມກັນ. ທຸກໆຄົນມີເຫດຜົນແລະຄວາມຄິດຄວາມເຫັນສ່ວນຕົວຂອງໃຜຂອງມັນ, ແຕ່ວ່າມະນຸດທຸກໆຄົນຄວນປະພຶດຕໍ່ກັນຄືກັນກັບເປັນອ້າຍນ້ອງກັນ. ລາກ່ອນ! ລາວຮຽນພາສາອັງກິດ ແຕ່ລາວກໍ່ຮຽນພາສາເຍຍລະມັນດ້ວຽ ຂ້ອຍອ່ານພາສາເຍຍລະມັນໄດ້ ແຕ່ເວົ້າບໍ່ໄດ້ ມື້ໃດຊິໄດ້ ຂ້ອຍຂໍເບີໂທລະສັບເຈົ້າແດ່ ຂໍໂທດ ຂ້ອຍຮູ້ສຶກເປັນໄຂ້ ມື້ນີ້ວັນທີເທົ່າໃດ ? ມັນແມ່ນການສຸກເສີນ ຊ່ວຍແດ່່ ! ກະຣຸນາຮີບຮ້ອນແດ່ ຂ້ອຍຄິດວ່າ ຂ້ອຍເສັຍກະເປົາເງິນ ຂ້ອຍຄິດວ່າ ຂ້ອຍເສັຍຂໍກະແຈ ຂ້ອຍໄປໂຮງຮຽນ ຂ້ອຍມີແມວສອງໂຕ ການປິ່ນປົວບໍ່ໄດ້ຜົນ ທອມປະຕິເສດທີ່ຈະຍອມແພ້ ທອມຮູ້ວ່າອັນນີ້ມັນຕ້ອງຍາກ ລາວເຄຍຊີນກັບການເຮັດວຽກຢູ່ໃນຫ້ອງການ
lt	Ačiū! Labas. Kaip gyveni? Visi žmonės gimsta laisvi ir lygūs savo orumu ir teisėmis. Jiems suteiktas protas ir sąžinė ir jie turi elgtis vienas kito atžvilgiu kaip broliai. Ryžiai auga šiltose šalyse. Sveikas. Sveiki. Blogai jaučiuosi. Turiu eiti miegoti. Geras klausimas. Aš turiu klausimą. Jie gerai su ja elgėsi. Katė ant kėdės ar po kėde? Ji rūpinosi vargšu paukšteliu. Nėra prasmės prašyti manęs pinigų. Šis veiksmažodis įprastai naudojamas tik trečiam asmeny. Bet jai patiko vaikai ir ji mėgo savo darbą. Stručiai nemoka skraidyti. Japonija importuoja įvairias žaliavas iš užsienio. Jis papasakojo vaikams apie savo nuotykius Afrikoje. Aš turiu keletą gerų draugų. Jiems patinka Tsuneoki Ikeda. Pusė devynių. Aš gavau šį siurblį už dyką. Prašyčiau atnešti man stiklinę vandens.
lv	Lorem ipsum odor amet, consectetuer adipiscing elit. Consectetur curabitur feugiat pulvinar consequat habitasse nibh vestibulum tincidunt pulvinar nibh aptent arcu magnis velit volutpat facilisis consectetur a etiam facilisis pulvinar tempus justo malesuada conubia libero porttitor magnis mauris est bibendum interdum arcu fringilla natoque mattis semper.
mh	Men otemjej rej ilo bein Anij. Ej ṃõḷo. Ej ṃõñā. Ej rit. Enaj ṃõkaj. Ear etal. Ej eṃṃan. Ej bwil. Ij itok jen Amedika. Ij riit. Ij kaatak. Kwoj ta? Ij etal nan mweo ma. Ij etal nan mon wia. Ij etal nan mon jikuul. Kwoj etal nan ia? Raan in ta in? Allon in ta in? Kwaar lotak naat? Juon, ruo, jilu, eman, lalem, jiljino, jimjuon, ralitok, ratimjuon, jonoul. Jonoul, jonoul juon, jonoul ruo, jonoul jilu, jonoul eman, jonoul lalem, jonoul jiljino, jonoul jimjuon, jonoul ralitok, jonoul ratimjuon, ronoul. Jonoul, ronoul, jilnoul, enoul, lemnoul, jiljinonoul, jimjuonoul, ralitonoul, ratimjuonoul, jibukwi. Jete awa? Jete awa kiio? Jete am iio?
mi	Kei te ngenge ahau! I tatū te rererangi i te wā tika. He tere ia. Ka haere ahau i te tekau karaka. He ngeru, he kurī rānei? Kei te wātea koe āpōpō? Kāore e pai ki a au te tiakarete. He whakaaro tōku. He nui rawa te utu! Kāore anō au kia whakatau. Āhea te pāti? Kaua e wareware ki te tīketi. He tino makariri tēnei rangi. Kia ora mo ngā maumaharatanga. Kia pai te mahi ki te hunga e kino ana ki a koutou. Kei te tāhoe au i roto ki te moana. He āporo māku. Ko Roberto ahau. He nui te whare. E rua aku ngeru. Tēnei he wharekura. He tauira au. He tauira ia. Nāu tēnei kurī. Nāku tēnei kurī.
mk	Умирам од глад. На Запад ништо ново. Јас ја читам оваа книга. Бурџ Калифа е сега највисокиот облакодер во светот. Христос воскресна! Нема друго божество достојно за обожување освен Алах, и Мухамед е Божјиот пратеник. Правете им добро на оние што ве мразат. Добро сум, благодарам! Книгата е мала. Јас имам две мачки. Лебот е свеж. Мапата е на ѕидот. Каде е ќебето? Јас работам во фабрика. Мојата ноќ беше неверојатна. Жената е во собата. Столовете се под дрвото. Лебот не е свеж. Јаболкото е на масата. Оваа е книга за ѕвезди. Куќата е мала. Не живееме во Бостон. Џон живее во Њујорк. Том не е мојот син. Јас имав мачка.
ml	അഞ്ചുശരങ്ങളും പോരാതെ മന്മഥന്‍ നിന്‍ ചിരി സായകമാക്കി. പെട്ടെന്ന് അവന്‍ എന്നെ കണ്ടു. ദയവായി നിങ്ങളുടെ കുടുംബത്തെ പറ്റി ഞങ്ങളോട് പറയൂ. നിങ്ങള്‍ എപ്പോഴെങ്കിലും ഒരു തിമിംഗലത്തെ കണ്ടിട്ടുണ്ടോ? നിങ്ങള്‍ ഈ പുസ്തകം വായിക്കണം. ഞാന്‍ അവന്‍ വരുമെന്ന് വിചാരിച്ചു. അവള്‍ക്ക് ഐസ് ക്രീം ഇഷ്ടമാണ്. ഇന്നലെ ഞാനൊരു നായയെ വാങ്ങിച്ചു. ദൗര്‍ഭാഗ്യവശാല്‍ എന്റെ മാമി അതിനെ അത്താഴത്തിന് പാചകം ചെയ്തു. എന്റെ മകന് എന്നേക്കാള്‍ ഉയരമുണ്ട്. ഞാന്‍ ദൈവത്തില്‍ വിശ്വസിക്കുന്നില്ല. ഞാന്‍ അവനെ സന്ദര്‍ശിച്ചപ്പോള്‍ അവന്‍ വായനയില്‍ മുഴുകിയിരിക്കുകയായിരുന്നു. ഈ കെട്ടിടത്തില്‍ ആരും താമസിക്കുന്നില്ല. നിങ്ങള്‍ ഏതു വര്‍ഷമാണ് ജനിച്ചത്? ആരും എന്നെ മനസ്സിലാക്കുന്നില്ല. ആരും ജോലി ചെയ്യുന്നില്ല. എല്ലാവരും ലോകകപ്പ് കാണുകയാണ്. ആ മരുന്ന് അവളുടെ ജീവന്‍ രക്ഷിച്ചു. അവന്‍ ഊണ് കഴിക്കാന്‍ തുടങ്ങി. ദയവായി നിങ്ങള്‍ സംസാരിക്കുന്നതിന് മുമ്പ് നിങ്ങളുടെ കൈ ഉയര്‍ത്തുക. നമസ്കാരം. വെളിച്ചം ശബ്ദത്തേക്കാള്‍ വേഗത്തില്‍ യാത്ര ചെയ്യുമെന്ന് നിങ്ങള്‍ക്കെങ്ങനെ അറിയാം? ബസ്സില്‍ പോകുന്നതാണ് ലാഭം. വന്യ മൃഗങ്ങള്‍ കാട്ടിലാണ് ജീവിക്കുന്നത്. അവന് ഞങ്ങളെ ഇഷ്ടമല്ല. അവള്‍ പറഞ്ഞതെന്താണെന്ന് എനിക്ക് മനസ്സിലാക്കാന്‍ സാധിക്കുന്നില്ല. ആ വാതില്‍ അകത്തു നിന്ന് പൂട്ടിയിരിക്കുകയായിരുന്നു.
mr	मला पडायची भिती वाटते. खिडक्या उघड्या ठेवून झोपू नकोस. ती आपल्या मित्र-मैत्रीणींबरोबर मॉलला गेली. तिने मला माझे पैसे परत केले नाहीत. बिल, मला आज रात्री फोन कर. "तुला तुझी वॉशिंगमशीन कशी वाटली?" "काय वाईट नाहीये." जरा आमच्यासाठी दोन कप चहा आणि एक कप कॉफी आणा. शत्रूने त्या इमारतीवर मजबूत हल्ला केला. कृपया आवाज करू नका. तो भाव मला माहीत आहे. असं कळून आलं की तो खूप वेळापासून मेलेला होता. माझ्या वडीलांना तो चित्रपट पाहायचा नव्हता. हवामानाची तक्रार करण्यात काही अर्थ नाही. तो तिथे काहीतरी करत आहे. तो तिथे काहीतरी करतोय. मी तुला आधीच सांगितलं! तो माणूस दोषी आहे असा त्या पोलीसचा संशय होता. फोन वाजतोय. हवं तर मी उचलतो. फोन वाजतोय. हवं तर मी उचलते. माझी आई दररोज वस्तू विकत घ्यायला बाजारात जाते. हाच कायदा आहे. सर्व प्राण्यांमधून मला सर्वात जास्त मांजरी आवडतात. कोणीतरी दरवाजा उघडला. तिने त्याबद्दल आपल्या डायरीत लिहिले. पैशाने आयुष्य विकत घेता येत नाही.
mt	Għaliex il-lista ta' l-ilsna ma tinkludix il-Malti? Bħalissa s-siegħa ta' filgħodu u għandi ngħas li ma ngħidlekx! Kull meta nqum filgħodu, nħoss uġieħ tremend ġo nofs dahri. Malli wasal fil-karozza, nduna li nesa' jitfi d-dwal tal-kċina. Jekk qed tħossok miġugħ jew mdejjaq, tiddejjaqx tkellimni, ħabib! Fi tmiem it-tbatija, storbju u tiġrib tat-tieni gwerra dinjija, sab is-sabar biss f'nofs il-baħar fuq id-dagħjsa, bil-qasba tas-sajd f'idejh u x-xemx titbissimlu tul il-jum fuq l-orizzont kaħlani. Lanqas jekk jinżlu l-anġli mis-sema w jiżfnuli t-tango m'hu ser jirnexxili issa! Tom ġieli kien jiżbalja attapposta waqt il-lezzjonijiet sabiex l-għalliema tagħti kasu. Kemm jien injorant! Għandu fortuna taż-żobb! Kif int? Tajjeb, grazzi! Grazzi ħafna! Minn fejn int? Le, grazzi. Ċaw! Is-sena t-tajba! Il-Milied it-tajjeb! M'iniex minn hawn. Narak iktar tard! Narak għada. Kif inti? Ajjut! X'ħin hu? Int miġnun?
my	မဟုတ်ပါဘူး။ မဟုတ်ဘူး။ မင်္ဂလာပါ။ နေကောင်းလား။ မင်္ဂလာပါ၊ နေကောင်းလား။ "ကျေးဇူးတန်ပါတယ်။" "ရပါတယ်။" အင်္ဂလိပ် စကား ပြောတတ်သလား။ ငါ နားမလည် ဘူး။ တွေ့ရတာ ဝမ်းသာ ပါတယ်။ နင်နဲ့ ဆုံရတာ ဝမ်းသာ ပါတယ်/ ကျေးဇူးပြုပြီး ဖြည်းဖြည်း ပြောပေးပါ။ ပြန်ပြော။ ကျေးဇူးပြုပြီး ပြန်ပြောပါ။ အိမ်သာ ဘယ်မှာလဲ။ မရူးစမ်းနဲ့။ သင် ဘာကို ဆိုလိုတာလဲ။ ဗမာစကား သင်နေတယ်။ ဘယ်လမ်းကသွားတာအကောင်းဆုံးလဲ ဝီကီပီးဒီးယား သည် သုံးစွဲသူများက ပူးပေါင်း၍ ရေးသား တည်းဖြတ် ထားသော စွယ်စုံကျမ်း ဖြစ်ပါသည်။ အာရှတိုက်သည် ကမ္ဘာပေါ်ရှိ တိုက်ကြီးများတွင် အကြီးဆုံး နှင့် လူဦးရေ အထူထပ်ဆုံး ဖြစ်သည်။ အာရှ ဆိုသော အမည်သည် ရှေးဟောင်း ဂရိဘာသာစကား မှ တဆင့် လက်တင် ဘာသာ သို့ ဆင်းသက်လာပြီး ထိုမှ တဖန် အင်္ဂလိပ် ဘာသာစကား သို့ ဆင်းသက် လာခဲ့သည်။ တွမ်မာရိကို မကြောက်ဘူး။ ခါလီဖာ မိုးမျှော်တိုက် အဆောက်အဦသည် ယခုအချိန်တွင် ကမ္ဘာ့အမြင့်ဆုံးမိုးမျှော်တိုက်ဖြစ်သည်။ ကျွန်တောတို့ရဲ့လှေကား ပျက်ဆီးပြီးပြီ။ ထတော့။ ခဏစောင့်ပါ။
ne	Lorem ipsum odor amet, consectetuer adipiscing elit. Consectetur curabitur feugiat pulvinar consequat habitasse nibh vestibulum tincidunt pulvinar nibh aptent arcu magnis velit volutpat facilisis consectetur a etiam facilisis pulvinar tempus justo malesuada conubia libero porttitor magnis mauris est bibendum interdum arcu fringilla natoque mattis semper.
nl	Wilt u een kopje koffie? Hoe oud bent u? We houden niet van regen. Hoe is het weer? In Parijs heb ik voor een maand een kamer gehuurd. Ik koop briefpapier, postzegels en papieren zakdoekjes. Goedenavond, hoe maakt u het? Goedemorgen, hoe maakt u het? Muiriel is nu 20 jaar oud. Ik weet het niet. Gerechtigheid is duur. De meeste mensen denken dat ik gek ben. Ik moet gaan slapen. Heb je gezegd dat ik nooit zou kunnen winnen? Gelukkige verjaardag Muiriel! Vandaag is het 18 juni en het is de verjaardag van Muiriel! Wat is dat? Wat doe je? Laten we iets proberen! Ik wacht al uren lang. Ik was in de bergen. Dat was een slecht konijn. Ik weet niet wat te zeggen... Hier komt nooit een eind aan. Ik heb er geen woorden voor.
no	Eg veit ikkje korleis eg skal tolke orda hans. Hva? Jeg snakker ikke japansk. Hva koster det? Jeg forstår ikke. Det er ikke viktig. Det regner. Det er kaldt. Hva er det? Jeg vet ikke men jeg har tid før det. Alle mennesker er født frie og med samme menneskeverd og menneskerettigheter. De er utstyrt med fornuft og samvittighet og bør handle mot hverandre i brorskapets ånd. Hva består aspirin av? Slutt å spørre meg om en drink! Gå og hent en selv. Hva ville verden vært uten kvinner? Du må ikke snakke så høyt her. Det er for mørkt til at jeg kan lese. Du må ikke parkere bilen i denne gaten. Jeg liker måten du går på. John og Mary har kjent hverandre siden 1976. Nancy, her er et brev til deg. Ta den du liker best, samme hvilken det er. Hvilke filmer går nå? Ikke gå så fort! Jeg klarer ikke å holde følge med deg. Jeg er i et fryktelig dilemma. Hvem skrev denne boken? John.
nv	Abeʼ yistiní nisin. Hai yíghááh. Mósí naaki shee hólǫ́. Náshdóítsoh bitsiijįʼ daditłʼooígíí łigai yish'į. Yá'át'ééh! Tsídii daalchííʼ. Chidí łitso. Tsé ndaaz. Chidí éí łitso. ʼAshkii tsé yiztał. "Haʼátʼíísh baa naniná?" "Shił hózhǫ, ahéhee'." T'óok bikéyahdę́ę́ naashá. Chidí binaashnish. Yá'ánísht'ééh! Shi'niitsą́. Ni'niitsą́. Ha'át'íísh baa da'íínółta? Ha'át'íísh yíhooł'aah? Bilagáana bizaad yíhooł'aah. Shá háchį'. Niyooch'ííd. Yáʼátʼééh! Ahéheeʼ! Hágoóneeʼ shimá. Yáʼátʼééh shimá.
ny	Muli ndi zaka zingati? Ndinabwela dzulo. Anafika panjinga pano. Akubwela kutauni kuno. Ali munyumba muno. Ndifuna madzi akupya. Ndifuna madzi ozizira. Ndifuna kugona. Timvera njala. Ali ndi nyumba. Mukudziwako kucipatala? Kodi cimbudzi cili kuti? Ndifuna kugula zipatse. Ndifuna kugula malalanje. Ndifuna kugula nthoci. Ndifuna kugula zinanadzi. Kodi muli kumva bwanji tsopano? Ndili kumva bwino. Ana akupangilani cakudya? Sindikufuna kupita kusukulu. Burj Khalifa ndi nyumba yaitali yosanjikizana padziko lonse lapansi. Usiku wabwino! Akamba alibe mano. Tikufuna ziganizo zanthunthu. Anaganiza zosamukira ku Belgium.
oc	Pensi, per consequéncia soi. N'avètz en rotge ? Lo tornarèi aperar mei tard. Podi aver un pauc d'aiga, vos prègui ? Cridèc "ajuda" a hauta votz. Lo sol accès au vilatge ei peu riu. Es la mea question. Tot çò que vos cal far, es aténguer. Ela es mei fina que non pas el. Pr'amor avètz ensajat de vos escapar ? As la ruca ? Avètz dejà pres vòstras potingas ? Degun arriba pas de bolegar la gròssa caisha. Lo gojat a set. Ma vila nadau es fòrça polida. Va tot dret per aquela carrèra. N'as pas vist arrén. Se cambias 48 oras en minutas, quantas minutas aquò te fa ? Totis los dròlles n'aiman pas las pomas. Anèm adara ! Te balharèi un bon conselh. Pas nat òmi los pòt pas conéisher, pas nat caçaire neus pòt pas tirar dessús dab prova o plom - Las pensadas son liuras ! Avisatz vos ! Es dangerós de miar bandat. Aqueste film conveng aus dròlles. Quants pennies te cal per far una liura ?
os	Ацы урс бæстыхай у рынчындон. Æз дæн электрик. Цыдæр мæм хъуысы. Йæ раздæхтмæ ам фæкæс. Хæхтæ дардæй расугъддæр зынынц. Уый æдзухдæр англисагау дзуры. Уый дæ хо у? Уый сбадтис мæ цуры. Æгайтма майрæмбон у. Мæнæ мæ гæды. Ай мæ гæды у. Уый йæ знæмы раздзог уыдис 35 азы дæргъы. Нæ йæ уынын. Боныхъæды прогнозмæ гæсгæ мит рауардзæн райсом. Ацы актёр мæ зæрдæмæ цæуы. Рувас æмæ арс цардысты иумæ. Фæстæмæ йæ ахæссут. Италиæгтæ арæх фæцымынц къофи. Фенынмæ! Ацы куыдз урс у. Нæ зонын. Дунейы рæсугъддæр бынат кæм и? Алы чиныгæн ис йæхи хъысмæт. Зымæг мæ зæрдæмæ цæуы. Иу знаг дæр мæм нæй.
pa	ਤੈਨੂ ਕਦੋਂ ਪਤਾ ਲਗਾ? ਇੱਕ ਟਰਕ ਵਾਲਾ ਤਾਂ ਸੜਕ ਤੇ ਠੰਡ ਨਾਲ ਮਰਦਾ ਮਰਦਾ ਬਚਇਆ। ਮੈਨੂੰ ਬੱਚੇ ਚੰਗੇ ਨਹੀਂ ਲਗਦੇ। ਜੇ ਤੁਸੀਂ ਮੇਰੀ ਥਾਂ ਤੇ ਹੁੰਦੇ ਤਾ ਕੀ ਕਰਦੇ? ਤੁਹਾਡਾ ਨਜ਼ਰਿਆ ਬਹੁਤ ਆਸ਼ਾਵਾਦੀ ਹੈ। ਮੈਂ ਇਹ ਕਹ ਰਿਹਾ ਸੀ ਕੇ ਮੈਨੂੰ ਓਹ ਅਜੀਬ ਨਹੀ ਲਗਾ। ਓਹ, ਇਹ ਬਹੁਤ ਵਧਿਆ ਹੈ। ਮੇਰਾ ਚੇਹਰਾ ਉਦਾਸ ਹੈ। ਜਦੋਂ ਓਹ ਆਏਗਾ ਤਾ ਮੈਂ ਉਸਨੂੰ ਦੱਸ ਦੇਵਾਂਗੀ। ਉਸ ਦੀ ਆਂਟੀ ਜਵਾਨ ਲਗਦੀ ਹੈ। ਮੈਂ ਕਦੇ ਨਹੀਂ ਸੀ ਸੋਚੇਆ ਕੇ ਓਹ ਮੈਨੂੰ ਪਰਵਾਨ ਕਰ ਲੈਣਗੇ। ਅਤੇ ਮੁੰਡਾ ਵੱਡਾ ਹੁੰਦਾ ਗਿਆ। ਮੱਧਕਾਲੀਨ ਸਮੇਂ ਵਿਚ ਦੁੱਧ ਦਵਾਈ ਜਿਨਾ ਹੀ ਮਸ਼ਹੂਰ ਸੀ। ਮੁੜ ਆ, ਮੁੜ ਆ! ਟੋਮ ਤੈਨੂੰ ਮਰੀ ਬਾਰੇ ਦਸਣਾ ਚਾਹਂਦਾ ਹੈ। ਮੇਰੇ ਕੋਲ ਦੋ ਬਿੱਲੀਆਂ ਹਨ  ਹੁਣ ਉੱਪਰ ਜਾਣ ਦਾ ਸਮਾਂ ਹੋ ਗਿਆ ਹੈ। ਹੁਣ ਸਾਉਣ ਦਾ ਸਮਾਂ ਹੋ ਗਿਆ ਹੈ। ਟੋਮ ਕੋਕਣੀ ਲਿਹਜ਼ੇ ਨਾਲ ਬੋਲਦਾ ਹੈ। ਤੂੰ ਸੋਚਦਾ ਕੀ ਪਿਆ ਸੀ। ਓਹ ਫਿਰ ਵੀ ਓਥੇ ਸੀ। ਮੈਂ ਹਾਂ ਕਹ ਦੇਣੀ ਸੀ। ਤੁਸੀੰ ਮੈਨੂੰ ਪਿਹਲਾਂ ਆਣ ਕੇ ਕਯੋੰ ਨਹੀਂ ਪੁਛਿਆ? ਮੈਂ ਵੀ ਇਹੀ ਕਿਹਾ ਹੁੰਦਾ।
